5.188.62.25 - - [03/Sep/2020:10:52:26 +0000] "GET /robots.txt HTTP/1.1" 404 209 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"
5.188.62.25 - - [03/Sep/2020:10:57:31 +0000] "GET /admin/ HTTP/1.1" 404 209 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2224.3 Safari/537.36"
5.188.62.25 - - [03/Sep/2020:10:57:33 +0000] "GET /login.php HTTP/1.1" 404 209 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2224.3 Safari/537.36"
5.188.62.25 - - [03/Sep/2020:10:57:34 +0000] "GET /webadmin/ HTTP/1.1" 404 209 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2224.3 Safari/537.36"
5.188.62.25 - - [03/Sep/2020:10:57:36 +0000] "GET /administrator.php HTTP/1.1" 404 209 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2224.3 Safari/537.36"
5.188.62.25 - - [03/Sep/2020:10:57:37 +0000] "GET /login/ HTTP/1.1" 404 209 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2224.3 Safari/537.36"
5.188.62.25 - - [03/Sep/2020:10:57:38 +0000] "GET /admin_login.php HTTP/1.1" 404 209 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2224.3 Safari/537.36"
5.188.62.25 - - [03/Sep/2020:10:57:40 +0000] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2224.3 Safari/537.36"
46.186.111.2 - - [03/Sep/2020:11:06:15 +0000] "GET / HTTP/1.1" 200 13547 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
178.128.194.144 - - [03/Sep/2020:11:11:01 +0000] "GET / HTTP/1.1" 200 3635 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:61.0) Gecko/20100101 Firefox/72.0"
178.128.194.144 - - [03/Sep/2020:11:11:01 +0000] "238\x00ll|'|'|SGFjS2VkX0Q3NUU2QUFB|'|'|WIN-QZN7FJ7D1O|'|'|Administrator|'|'|18-11-28|'|'||'|'|Win 7 Ultimate SP1 x64|'|'|No|'|'|S17|'|'|..|'|'|SW5ib3ggLSBPdXRsb29rIERhdGEgRmlsZSAtIE1pY3Jvc29mdCBPdXRsb29rAA==|'|'|" 400 182 "-" "-"
172.69.34.174 - - [03/Sep/2020:11:42:47 +0000] "GET / HTTP/1.1" 200 3635 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/84.0.4147.122 Mobile/15E148 Safari/604.1"
172.69.34.236 - - [03/Sep/2020:11:42:47 +0000] "GET /static/styles/base.css HTTP/1.1" 304 0 "http://nighthawkcoders.cf/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/84.0.4147.122 Mobile/15E148 Safari/604.1"
172.69.35.19 - - [03/Sep/2020:11:42:47 +0000] "GET /static/assets/finalncslogo.png HTTP/1.1" 304 0 "http://nighthawkcoders.cf/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/84.0.4147.122 Mobile/15E148 Safari/604.1"
172.69.33.53 - - [03/Sep/2020:11:42:47 +0000] "GET /static/assets/projectbars.svg HTTP/1.1" 304 0 "http://nighthawkcoders.cf/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/84.0.4147.122 Mobile/15E148 Safari/604.1"
108.162.215.164 - - [03/Sep/2020:11:42:47 +0000] "GET /static/assets/communitydis.svg HTTP/1.1" 200 62747 "http://nighthawkcoders.cf/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/84.0.4147.122 Mobile/15E148 Safari/604.1"
172.69.34.114 - - [03/Sep/2020:11:42:47 +0000] "GET /static/assets/auresources.svg HTTP/1.1" 304 0 "http://nighthawkcoders.cf/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/84.0.4147.122 Mobile/15E148 Safari/604.1"
172.69.34.144 - - [03/Sep/2020:11:42:47 +0000] "GET /static/assets/projectspotlight.svg HTTP/1.1" 200 67896 "http://nighthawkcoders.cf/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/84.0.4147.122 Mobile/15E148 Safari/604.1"
172.69.34.6 - - [03/Sep/2020:11:42:47 +0000] "GET /static/assets/coursespotlight.svg HTTP/1.1" 304 0 "http://nighthawkcoders.cf/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/84.0.4147.122 Mobile/15E148 Safari/604.1"
108.162.215.126 - - [03/Sep/2020:11:42:47 +0000] "GET /static/assets/explore.svg HTTP/1.1" 304 0 "http://nighthawkcoders.cf/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/84.0.4147.122 Mobile/15E148 Safari/604.1"
172.69.34.20 - - [03/Sep/2020:11:42:47 +0000] "GET /static/assets/join.svg HTTP/1.1" 304 0 "http://nighthawkcoders.cf/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/84.0.4147.122 Mobile/15E148 Safari/604.1"
108.162.215.104 - - [03/Sep/2020:11:42:47 +0000] "GET /static/assets/home1.svg HTTP/1.1" 304 0 "http://nighthawkcoders.cf/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/84.0.4147.122 Mobile/15E148 Safari/604.1"
108.162.215.112 - - [03/Sep/2020:11:42:47 +0000] "GET /static/assets/home2.svg HTTP/1.1" 200 706 "http://nighthawkcoders.cf/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/84.0.4147.122 Mobile/15E148 Safari/604.1"
172.69.33.243 - - [03/Sep/2020:11:42:47 +0000] "GET /static/fonts/Gilroy-Light.woff HTTP/1.1" 304 0 "http://nighthawkcoders.cf/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/84.0.4147.122 Mobile/15E148 Safari/604.1"
172.69.34.156 - - [03/Sep/2020:11:42:47 +0000] "GET /static/fonts/Gilroy-ExtraBold.woff HTTP/1.1" 200 33576 "http://nighthawkcoders.cf/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/84.0.4147.122 Mobile/15E148 Safari/604.1"
172.69.33.95 - - [03/Sep/2020:11:42:47 +0000] "GET /static/fonts/Gilroy-Bold.woff HTTP/1.1" 200 38372 "http://nighthawkcoders.cf/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/84.0.4147.122 Mobile/15E148 Safari/604.1"
172.69.34.174 - - [03/Sep/2020:11:42:56 +0000] "GET /courses/ HTTP/1.1" 200 3853 "http://nighthawkcoders.cf/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/84.0.4147.122 Mobile/15E148 Safari/604.1"
172.69.34.174 - - [03/Sep/2020:11:43:11 +0000] "GET /courses/python/ HTTP/1.1" 200 3440 "http://nighthawkcoders.cf/courses/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/84.0.4147.122 Mobile/15E148 Safari/604.1"
172.69.34.174 - - [03/Sep/2020:11:43:40 +0000] "GET /courses/java/ HTTP/1.1" 200 3450 "http://nighthawkcoders.cf/courses/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/84.0.4147.122 Mobile/15E148 Safari/604.1"
172.69.34.174 - - [03/Sep/2020:11:43:50 +0000] "GET /courses/ HTTP/1.1" 200 3853 "http://nighthawkcoders.cf/courses/java/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/84.0.4147.122 Mobile/15E148 Safari/604.1"
172.69.34.174 - - [03/Sep/2020:11:43:58 +0000] "GET /courses/python/ HTTP/1.1" 200 3440 "http://nighthawkcoders.cf/courses/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/84.0.4147.122 Mobile/15E148 Safari/604.1"
172.69.35.51 - - [03/Sep/2020:11:45:17 +0000] "GET /courses/python/ HTTP/1.1" 200 3440 "http://nighthawkcoders.cf/courses/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/84.0.4147.122 Mobile/15E148 Safari/604.1"
162.158.79.83 - - [03/Sep/2020:11:48:05 +0000] "GET /courses/python/. HTTP/1.1" 404 1277 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729)"
162.158.79.207 - - [03/Sep/2020:11:49:31 +0000] "GET /courses/python/. HTTP/1.1" 404 1277 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729)"
216.19.195.179 - - [03/Sep/2020:12:26:42 +0000] "GET / HTTP/1.1" 200 612 "https://www.bing.com/" "Mozilla/5.0 (X11; U; SunOS sun4u; en-US; rv:1.9b5) Gecko/2008032620 Firefox/3.0b5"
65.36.89.161 - - [03/Sep/2020:12:49:12 +0000] "GET / HTTP/1.1" 200 13547 "-" "-"
104.244.75.53 - - [03/Sep/2020:13:01:15 +0000] "GET / HTTP/1.1" 200 3635 "-" "Go-http-client/1.1"
104.244.75.53 - - [03/Sep/2020:13:01:15 +0000] "GET /v2/_catalog HTTP/1.1" 404 1107 "-" "Go-http-client/1.1"
104.244.75.53 - - [03/Sep/2020:13:01:15 +0000] "GET /.env HTTP/1.1" 404 1101 "-" "Go-http-client/1.1"
104.244.75.53 - - [03/Sep/2020:13:01:15 +0000] "GET /.git/config HTTP/1.1" 404 1106 "-" "Go-http-client/1.1"
151.248.56.210 - - [03/Sep/2020:13:15:02 +0000] "GET / HTTP/1.1" 200 13547 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
104.238.116.152 - - [03/Sep/2020:13:59:31 +0000] "GET /wp-login.php HTTP/1.1" 404 152 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"
51.158.153.223 - - [03/Sep/2020:14:15:36 +0000] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36"
167.248.133.35 - - [03/Sep/2020:14:34:01 +0000] "GET / HTTP/1.1" 200 13547 "-" "-"
167.248.133.35 - - [03/Sep/2020:14:34:02 +0000] "GET / HTTP/1.1" 200 3635 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
31.13.127.14 - - [03/Sep/2020:14:39:09 +0000] "GET / HTTP/1.1" 200 3635 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
172.69.33.35 - - [03/Sep/2020:14:45:57 +0000] "GET / HTTP/1.1" 200 3635 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1"
172.69.34.236 - - [03/Sep/2020:14:45:57 +0000] "GET /static/styles/base.css HTTP/1.1" 304 0 "http://nighthawkcoders.cf/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1"
108.162.215.164 - - [03/Sep/2020:14:45:57 +0000] "GET /static/assets/communitydis.svg HTTP/1.1" 304 0 "http://nighthawkcoders.cf/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1"
172.69.33.53 - - [03/Sep/2020:14:45:57 +0000] "GET /static/assets/projectbars.svg HTTP/1.1" 304 0 "http://nighthawkcoders.cf/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1"
172.69.34.114 - - [03/Sep/2020:14:45:57 +0000] "GET /static/assets/auresources.svg HTTP/1.1" 304 0 "http://nighthawkcoders.cf/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1"
172.69.34.144 - - [03/Sep/2020:14:45:58 +0000] "GET /static/assets/projectspotlight.svg HTTP/1.1" 200 67896 "http://nighthawkcoders.cf/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1"
172.69.34.6 - - [03/Sep/2020:14:45:58 +0000] "GET /static/assets/coursespotlight.svg HTTP/1.1" 304 0 "http://nighthawkcoders.cf/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1"
108.162.215.112 - - [03/Sep/2020:14:45:58 +0000] "GET /static/assets/home2.svg HTTP/1.1" 304 0 "http://nighthawkcoders.cf/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1"
108.162.215.126 - - [03/Sep/2020:14:45:58 +0000] "GET /static/assets/explore.svg HTTP/1.1" 304 0 "http://nighthawkcoders.cf/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1"
108.162.215.104 - - [03/Sep/2020:14:45:58 +0000] "GET /static/assets/home1.svg HTTP/1.1" 304 0 "http://nighthawkcoders.cf/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1"
172.69.34.20 - - [03/Sep/2020:14:45:58 +0000] "GET /static/assets/join.svg HTTP/1.1" 304 0 "http://nighthawkcoders.cf/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1"
172.69.33.243 - - [03/Sep/2020:14:45:58 +0000] "GET /static/fonts/Gilroy-Light.woff HTTP/1.1" 304 0 "http://nighthawkcoders.cf/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1"
172.69.34.156 - - [03/Sep/2020:14:45:58 +0000] "GET /static/fonts/Gilroy-ExtraBold.woff HTTP/1.1" 200 33576 "http://nighthawkcoders.cf/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1"
172.69.33.95 - - [03/Sep/2020:14:45:58 +0000] "GET /static/fonts/Gilroy-Bold.woff HTTP/1.1" 200 38372 "http://nighthawkcoders.cf/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1"
172.69.35.19 - - [03/Sep/2020:14:45:58 +0000] "GET /static/assets/finalncslogo.png HTTP/1.1" 304 0 "http://nighthawkcoders.cf/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1"
172.69.33.35 - - [03/Sep/2020:14:46:07 +0000] "GET /courses/ HTTP/1.1" 200 3853 "http://nighthawkcoders.cf/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1"
172.69.33.35 - - [03/Sep/2020:14:46:12 +0000] "GET /courses/java/ HTTP/1.1" 200 3450 "http://nighthawkcoders.cf/courses/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1"
108.162.215.164 - - [03/Sep/2020:14:51:57 +0000] "GET /courses/java/ HTTP/1.1" 200 3450 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
172.69.34.156 - - [03/Sep/2020:14:51:58 +0000] "GET /static/fonts/Gilroy-ExtraBold.woff HTTP/1.1" 304 0 "http://nighthawkcoders.cf/static/styles/base.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
172.69.33.95 - - [03/Sep/2020:14:51:58 +0000] "GET /static/fonts/Gilroy-Bold.woff HTTP/1.1" 304 0 "http://nighthawkcoders.cf/static/styles/base.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
172.69.33.243 - - [03/Sep/2020:14:51:58 +0000] "GET /static/fonts/Gilroy-Light.woff HTTP/1.1" 304 0 "http://nighthawkcoders.cf/static/styles/base.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
172.69.34.212 - - [03/Sep/2020:14:52:20 +0000] "GET /courses/java/ HTTP/1.1" 200 3450 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
172.69.34.196 - - [03/Sep/2020:14:56:52 +0000] "GET /courses/java/ HTTP/1.1" 200 3450 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36"
172.69.34.198 - - [03/Sep/2020:14:57:04 +0000] "GET / HTTP/1.1" 200 3635 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36"
172.69.34.198 - - [03/Sep/2020:14:57:09 +0000] "GET /courses/ HTTP/1.1" 200 3853 "http://nighthawkcoders.cf/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36"
172.69.34.198 - - [03/Sep/2020:14:57:13 +0000] "GET /courses/java/ HTTP/1.1" 200 3450 "http://nighthawkcoders.cf/courses/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36"
105.184.154.167 - - [03/Sep/2020:14:58:47 +0000] "GET / HTTP/1.1" 200 13547 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
